Municipio,Codigo,IDHM,PIB_cap,Pop,area,densidade2021,let,Risco,dose1,dose2,reforco,Idade_mediana,Doses_diárias
TACIBA,355290,0.723,2.501183,6371,607.267,0.10491266609250954,0.032667876588021776,0.08166969147005444,0.2947956529555012,0.3503333297640604,0.20968068841583914,38.5,31.064814814814813
TAGUAÍ,355300,0.709,1.9998060000000002,14415,145.332,0.9918668978614482,0.016255605381165918,0.07062780269058296,0.28285527846187974,0.36848069832042557,0.19819662515367992,34,53.109302325581396
TAIAÇU,355310,0.71,1.547351,6346,107.059,0.5927572646858275,0.046052631578947366,0.1118421052631579,0.2821630806689434,0.39849824713952026,0.3916207376567837,37,30.23209169054441
TAIÚVA,355320,0.76,2.048683,5562,132.459,0.41990351731479175,0.013015184381778741,0.05856832971800434,0.4901665602856352,0.5495647396890946,0.4913284252905575,37,31.155913978494624
TAMBAÚ,355330,0.731,2.420988,23255,561.788,0.4139461861057908,0.020868113522537562,0.0676126878130217,0.2834043192601846,0.3209731012858852,0.24888778313431092,38,80.671910112359555
TANABI,355340,0.748,3.589914,26231,747.218,0.35104882377030533,0.026954177897574125,0.15363881401617252,0.32047753666424117,0.40446034998567876,0.3763003310236593,40,95.31489361702128
TAPIRAÍ,355350,0.681,1.8028560000000002,7725,755.1,0.10230433055224473,0.010434782608695653,0.1826086956521739,0.40099672441872003,0.5024783749177286,0.29419972441130643,37,54.17843866171004
TAPIRATIBA,355360,0.751,2.509384,12940,221.891,0.5831692137130393,0.026137463697967087,0.04743465634075508,0.3396163514658383,0.4218225958259545,0.29241585403816117,35,68.1920731707317
TAQUARAL,355365,0.759,1.371081,2815,53.892,0.5223409782528019,0.043243243243243246,0.05945945945945946,0.33472984799911926,0.5329257448692497,0.3901521187512639,43,24.95260663507109
TAQUARITINGA,355370,0.748,2.7561709999999997,57547,594.335,0.96825864201166,0.03066271018793274,0.1847181008902077,0.286796284459324,0.3884349760571367,0.3237811339494806,38,200.010593220339
TAQUARITUBA,355380,0.701,2.9717119999999997,23292,448.515,0.5193137353265778,0.03517786561264822,0.05652173913043478,0.41876559135498664,0.5095906544037555,0.25026126029671836,37,101.23744292237443
TAQUARIVAÍ,355385,0.679,3.775095,5968,231.792,0.25747221646993856,0.04271356783919598,0.052763819095477386,0.3828461378225129,0.40784518346175247,0.0717272357274617,34,35.40277777777778
TARABAI,355390,0.726,1.550965,7609,201.385,0.377833502991782,0.04,0.09090909090909091,0.2866519787542508,0.3293665053357972,0.1916414377148644,38,28.779411764705884
TARUMÃ,355395,0.753,5.229148,15361,302.913,0.5071093020108084,0.032534246575342464,0.09674657534246575,0.328944225400644,0.4269420834508805,0.16196196945185165,37,74.46131805157593
TATUÍ,355400,0.752,3.320274,124134,523.749,2.3701047639231767,0.04351523742026931,0.06746987951807229,0.34499487173849647,0.3622251837756743,0.18828175816868584,38,372.92138939670934
TAUBATÉ,355410,0.8,5.536958,320820,625.003,5.133095361142266,0.041748693231959816,0.14180978888059195,0.3185256284219039,0.37479012994979033,0.22665838943235794,39,794.6505295007564
TEJUPÁ,355420,0.668,1.750861,4452,296.189,0.1503094308026294,0.16326530612244897,0.3469387755102041,0.34693843943056474,0.40953017216926196,0.2275501607464686,41,23.682242990654206
TEODORO SAMPAIO,355430,0.741,1.9004830000000001,23395,1555.803,0.15037250860166743,0.019153225806451613,0.04485887096774194,0.30871491540414625,0.34157055484134696,0.1663474237535748,37,77.57894736842105
TERRA ROXA,355440,0.749,1.513601,9502,221.541,0.4289048076879675,0.03080872913992298,0.07188703465982028,0.225920167698009,0.31704509142143533,0.3164487732064024,39,44.303125
TIETÊ,355450,0.778,4.385926,42946,404.396,1.0619788524119922,0.02875629043853343,0.0895039539899353,0.2853309063417278,0.37586347250613206,0.19013368507383,38,209.89877300613497
TIMBURI,355460,0.71,1.651298,2647,196.79,0.13450886732049394,0.0707070707070707,0.09090909090909091,0.3638300024188168,0.4815989171490728,0.5589577533597214,40,25.45408163265306
TORRE DE PEDRA,355465,0.714,1.250512,2432,71.348,0.34086449515052986,0.0625,0.1484375,0.4744755841998421,0.6068302215825573,0.39812946891199197,44,21.637130801687764
TORRINHA,355470,0.744,2.0407610000000003,10100,315.267,0.320363374536504,0.009879253567508232,0.04939626783754116,0.30129351759704154,0.40596947631433006,0.36709286998380247,37,42.05185185185185
TRABIJU,355475,0.722,2.376575,1752,63.421,0.2762491919080431,0.012048192771084338,0.060240963855421686,0.36183570867762166,0.4773125301864521,0.36547380122418377,33,16.984126984126984
TREMEMBÉ,355480,0.785,1.619484,48228,191.094,2.523784106251374,0.0319375443577005,0.14549325762952448,0.3598917511287895,0.40233658265857564,0.23466287039800904,40,155.21951219512195
TRÊS FRONTEIRAS,355490,0.753,1.849307,5856,151.594,0.38629497209652103,0.032,0.094,0.4309778220784572,0.5202250698994031,0.5048813048668964,38,30.412532637075717
TUIUTI,355495,0.728,2.000302,7058,126.731,0.556927665685586,0.004201680672268907,0.07142857142857142,0.3204580455459679,0.36634641976563087,0.2319809819793573,39,26.16590909090909
TUPÃ,355500,0.771,2.741294,65615,627.986,1.0448481335571176,0.037623355263157895,0.09333881578947369,0.35544541818297104,0.4497207396551569,0.34486336534346906,39,223.22433460076044
TUPI PAULISTA,355510,0.769,1.7786009999999999,15670,244.77,0.6401928340891448,0.028400597907324365,0.07473841554559044,0.3842805644288541,0.49785597054293046,0.3830362830306965,37,66.04474272930649
TURIÚBA,355520,0.751,2.0889900000000003,2024,153.235,0.13208470649655757,0.021505376344086023,0.03225806451612903,0.30855203792449615,0.4672350244381967,0.5019228355644725,42,22.9873417721519
TURMALINA,355530,0.736,3.18498,1667,147.797,0.11278984011854097,0.022900763358778626,0.08396946564885496,0.539157126420934,0.6422377122768811,1,41,23.017543859649123
UBARANA,355535,0.7,5.088311,6488,209.861,0.30915701345176094,0.0182370820668693,0.11094224924012158,0.2526258055578078,0.3459235123558732,0.14894916098467556,35,35.08571428571429
UBATUBA,355540,0.751,2.38268,92819,708.105,1.3108084253041568,0.017427122940430924,0.09664131812420786,0.39325640950307217,0.34516885334684283,0.11946160563382566,40,270.0210157618214
UBIRAJARA,355550,0.727,1.9662,4828,282.179,0.17109706959057905,0.022004889975550123,0.05623471882640587,0.26402899281307135,0.2895455034779446,0.17984915281923672,33,18.788359788359788
UCHOA,355560,0.721,2.218755,10191,252.434,0.4037094844593042,0.016905071521456438,0.1976592977893368,0.31368256150911217,0.42815724930178783,0.4245316747946263,38,48.53150684931507
UNIÃO PAULISTA,355570,0.749,2.494312,1886,79.056,0.2385650678000405,0.015037593984962405,0.09022556390977443,0.2588565263232503,0.42624892346953974,0.3379931944251476,34,12.588709677419354
URÂNIA,355580,0.746,2.363522,9125,209.262,0.43605623572363833,0.019801980198019802,0.11315417256011315,0.310589695393885,0.41522710060196616,0.4342166983653956,40,37.78605769230769
URU,355590,0.712,3.514393,1142,146.901,0.07773942995622903,0.031746031746031744,0.14285714285714285,0.5248484715723086,0.6912352360567583,0.658306053393906,40,14.396739130434783
URUPÊS,355600,0.745,2.8591759999999997,13965,323.916,0.431130293038936,0.06744186046511629,0.1883720930232558,0.3266960302005683,0.46533995285098134,0.39135237446769794,40,65.8179419525066
VALENTIM GENTIL,355610,0.735,2.477024,13732,149.741,0.917050106517253,0.0343859649122807,0.12,0.3865625464934065,0.4504275460357515,0.22715593251629335,39,59.45301204819277
VALINHOS,355620,0.819,4.876826,133169,148.538,8.965315272859469,0.027427246973989183,0.09979397373165079,0.27883636937622247,0.3527615508836145,0.226039965571675,39,388.3252788104089
VALPARAÍSO,355630,0.725,3.3427,27154,857.661,0.3166052787756468,0.027359017308766054,0.07202680067001675,0.2844486666265533,0.34830916470980827,0.18487227081678786,37,84.5688622754491
VARGEM,355635,0.699,1.270602,10842,142.595,0.7603352151197447,0.04081632653061224,0.1360544217687075,0.29363037636392253,0.3242861457086128,0.2797922741277825,41,49.354651162790695
VARGEM GRANDE DO SUL,355640,0.737,2.288207,43368,267.178,1.6231875378960843,0.04378698224852071,0.0621301775147929,0.3085742396960733,0.360930465797091,0.24789625076024152,37,174.7506234413965
VARGEM GRANDE PAULISTA,355645,0.77,4.028268,54315,42.489,12.783308621054863,0.03308823529411765,0.0940126050420168,0.28466311720048726,0.2653238099336736,0.09920860996149318,39,177.89140271493213
VÁRZEA PAULISTA,355650,0.759,2.358508,124269,35.12,35.38411161731207,0.027147003585453303,0.06726993341301007,0.29789733710090266,0.27766715248397655,0.052224739090633895,38,350.757225433526
VERA CRUZ,355660,0.754,1.314865,10804,247.716,0.43614461722294884,0.07183908045977011,0.20977011494252873,0.30065815051245215,0.36388706686376393,0.42386096286260305,41,70.54150197628458
VINHEDO,355670,0.817,11.999642999999999,81516,81.604,9.989216214891426,0.023846552617936754,0.09400380162433039,0.303293231864233,0.35297424366945684,0.22265044739960999,39,221.8976109215017
VIRADOURO,355680,0.739,1.8419259999999997,19133,217.726,0.8787650533239025,0.07045009784735812,0.09882583170254403,0.3285712406297527,0.38251600795661045,0.2838219777834152,40,74.67289719626169
VISTA ALEGRE DO ALTO,355690,0.744,4.005536,9163,95.429,0.9601902985465633,0.01875901875901876,0.14285714285714285,0.2589824442378952,0.32880186597125305,0.19933903563598357,36,36.031168831168834
VITÓRIA BRASIL,355695,0.725,1.959064,1852,49.832,0.37164873976561247,0.045454545454545456,0.17424242424242425,0.38510373755489796,0.3596495224577461,0.28505453263060154,40,14.179372197309418
VOTORANTIM,355700,0.767,2.549529,124468,183.517,6.782368935847906,0.05468631323104967,0.13200668388272824,0.24708964996222074,0.2787759302871588,0.1390053487059066,40,331.6145251396648
VOTUPORANGA,355710,0.79,3.1244,96106,420.703,2.2844144206245263,0.037587186773443554,0.1280030999741669,0.34180192817141675,0.41761097797463476,0.3655504097869672,39,312.6044776119403
ZACARIAS,355715,0.729,3.2979589999999996,2784,319.056,0.08725740935760493,0.09090909090909091,0.12121212121212122,0.30034326211112233,0.38680165887213896,0.3275587114916121,41,20.47111111111111
